audio,duration,sentence,was Ok?,status
01-200917-234543_bem_d31_elicit_40.wav,2.132625,panuma yohane nabikwa mu cifungo,TRUE,
01-200917-234543_bem_d31_elicit_41.wav,10.3228125,kuti twamono kuti nelyo ababomfi bakwa kristu bengaleka ukubomba kukupatikishiwa na bantu ukubila kwa mbila nsuma tekuti kwiminine iyo,TRUE,
01-200917-234543_bem_d31_elicit_42.wav,9.71025,lilya line umubomfi umo aleleka ukubomba kuleba bambi abaletendeko kubomba limo mu maka ayacila uwabalilepo,TRUE,
01-200917-234543_bem_d31_elicit_43.wav,8.9161875,ifi efyo twamona apa yesu atendeko bubomfi ubukalamba ukucila bubomfi bwakwa yohane kabatisha uwali nomba mu cifungo,TRUE,
01-200917-234543_bem_d31_elicit_44.wav,8.2809375,kabili twamono kuti yesu akwate bumba ilyo asambilishe milimo na mukuya kwanshita alibapele ububomfi bwakwe,TRUE,
01-200917-234543_bem_d31_elicit_45.wav,9.3699375,cisuma kuli ifwe ukuba abaibukila kutila ububomfi lesa atupela tabwaba ubwakwa cilamuntu lelo kubombela pamo na babwananyina,TRUE,
01-200917-234543_bem_d31_elicit_46.wav,5.082,eico natusambilisheko abantu bambi abengatwalilila nga cakuti tatulipo,TRUE,
01-200917-234543_bem_d31_elicit_47.wav,4.038375,kwaliba insoselo iitila pafwa bantu pashala bantu,TRUE,
01-200917-234543_bem_d31_elicit_48.wav,9.1430625,umusango abasambi bantanshi babombelemo uletulango kupamfiwa pamo ne fintu ifyaba mu busambi,TRUE,
01-200917-234543_bem_d31_elicit_49.wav,6.942375,ukwabulo kuwayawaya bashile ncito shabo ne ndupwa ne fibusa pamulandu wakukonka yesu,TRUE,
01-201006-093742_bem_fb0_elicit_0.wav,2.7225,ico imbwa yaikalila na bantu,TRUE,
01-201006-093742_bem_fb0_elicit_1.wav,4.5148125,imbwa kale yaleikala mu mpanga pamo nge nama shimbi,TRUE,
01-201006-093742_bem_fb0_elicit_2.wav,9.0069375,nayo ine yaleikata utunama no kulya nga filya fine ficita inkalamo ne mbwili ne mimbulu,TRUE,
01-201006-093742_bem_fb0_elicit_3.wav,8.8708125,bushiku bumo nkalamo alilongenye nama nkali shonse no kwpanga icilye icikalamba ica kwamba abantu,TRUE,
01-201006-093742_bem_fb0_elicit_4.wav,9.574125,nkalamo atendeka ukusosa ati mwamona bane bonse mwebo lesa mukulu apele amaka ya kulya inama nensu muno mpanga,TRUE,
01-201006-093742_bem_fb0_elicit_5.wav,2.99475,umuntu alemoncka ukutucusha nganshi,TRUE,
01-201006-093742_bem_fb0_elicit_6.wav,4.08375,umuntu aba uwacenjela mu nshila ishingi ishakwipailamo inama,TRUE,
01-201006-093742_bem_fb0_elicit_7.wav,4.038375,alemba amacinga emo inama shiwila,TRUE,
01-201006-093742_bem_fb0_elicit_8.wav,4.719,limolimo na ifwe bene nga wapitapo kuti wawilamo wafwa no kufwa,TRUE,
01-201006-093742_bem_fb0_elicit_9.wav,13.2268125,alikwata imifwi iya bulembe iyo alashilako inama na ifwe nga akumona nga akulasa no mufwi wa musango uyu nangu wakucembula fye,TRUE,
01-201006-093742_bem_fb0_elicit_10.wav,8.43975,ninshi walala wapapa ubwafya teti ubutunge na kubutunga,TRUE,
01-201006-093742_bem_fb0_elicit_11.wav,6.8743125,cilemoneka ukutil umuntu akapwisha inama shonse pamo na ifwe bene nga twatumpa,TRUE,
01-201006-093742_bem_fb0_elicit_12.wav,7.1465625,cilemoneka ukuti nelyo ifwe tushipwile ku mulandu wa kutwipaya umwine,TRUE,
01-201006-093742_bem_fb0_elicit_13.wav,7.0785,lelo nga apwisha inama shonse isho ifwe tulya na ifwe tukafwa ku nsala,TRUE,
01-201006-093742_bem_fb0_elicit_14.wav,7.8045,nshaishiba no mulandu wa kuti wmuntu atemwe ukulya inama lintu akwata ifyakulya fya misangomisango ifingi nganshi,TRUE,
01-201006-093742_bem_fb0_elicit_15.wav,6.3525,mufulo fye eo aba nao uwa mufulo alingile ukumucita umufulo nao,TRUE,
01-201006-093742_bem_fb0_elicit_16.wav,7.577625,pa bushiku bwa lelo ine namupela icebo cakuti tulofye umuntu muno calo uleke tukaishalile,TRUE,
01-201006-093742_bem_fb0_elicit_17.wav,10.0051875,bonse mufwile ukwikata umwenda mushiki ponse apo wamusanga uleke tubalofye bonse nakalyanakalya,TRUE,
01-201006-093742_bem_fb0_elicit_18.wav,6.7381875,inama nkali shonse shasumina amashiwi yakwa kapolo mupetekambafu,TRUE,
01-201006-093742_bem_fb0_elicit_19.wav,4.582875,lelo imbwa yena yaikeleko fye shilili no kuposapo iyo,TRUE,
01-201006-093742_bem_fb0_elicit_20.wav,6.44325,ico imbwa yaikalile shilili yaletontonkanya nga cinecine kuti calinga ukulofya abantu,TRUE,
01-201006-093742_bem_fb0_elicit_21.wav,4.6055625,yalishibe ukuti abantu bantu bacenjela nganshi,TRUE,
01-201006-093742_bem_fb0_elicit_22.wav,8.575875,nga bamona abanabo ifyo balaikatwa bakafwaya ifyela ifikali ifyakutulofeshako nifwe bene,TRUE,
01-201006-093742_bem_fb0_elicit_23.wav,7.6456875,kanshi icawamisha fye cakuti ine ne mishita shilubwense njifumyemo,TRUE,
01-201006-093742_bem_fb0_elicit_24.wav,3.5619375,na pa kuti abantu bakashininkishe ukuti ine ninjifumyamo,TRUE,
01-201006-093742_bem_fb0_elicit_25.wav,7.940625,cilingile njebasoka ubushiku njebashimikila amashiwi aya abanandi bapanga ukucita,TRUE,
01-201006-093742_bem_fb0_elicit_26.wav,4.5601875,pantu nga balaipaya abanandi ine bakambelelako uluse,TRUE,
01-201006-093742_bem_fb0_elicit_27.wav,13.431,nakanda nakabushe na kamuno mpindi cilya pabwela fye imbwa yafyuka ne pe bumba lya babiye yalungama na ku mushi,TRUE,
01-201006-093742_bem_fb0_elicit_28.wav,4.7870625,cilya yafika mu mushi yalungama na mu ganda imo ifi,TRUE,
01-201006-093742_bem_fb0_elicit_29.wav,8.5985625,umuntu ati aimone umwenso wamwikata apunda no kupunda ati mwe bantu ntuleni ne muntu nasanswa,TRUE,
01-201006-093742_bem_fb0_elicit_30.wav,8.212875,imbwa aiti iyo we muntunse witiina ine naisa na mashiwi yakumusoka ukuti mucenjele,TRUE,
01-201006-093742_bem_fb0_elicit_31.wav,4.3786875,kete mwinemushi na bantu bamobamo mwisemumfwe amashiwi kuli ine,TRUE,
01-201006-093742_bem_fb0_elicit_32.wav,4.356,apo pene na bantu bomfwile inkuta ya munabo bafika,TRUE,
01-201006-093742_bem_fb0_elicit_33.wav,2.3821875,na mafumo nabapangula,TRUE,
01-201006-093742_bem_fb0_elicit_34.wav,2.1099375,lelo umuntu abalesha,TRUE,
01-201006-093742_bem_fb0_elicit_35.wav,2.7905625,abeba ukuti bayebete mwinemushi,TRUE,
01-201006-093742_bem_fb0_elicit_36.wav,2.4729375,bese bomfwe amashiwi ku mbwa,TRUE,
01-201006-093742_bem_fb0_elicit_37.wav,8.1901875,cilya mwinemushi afika bonse balongana pa mbwa bomfwe amashiwi shilubwense alasosa,TRUE,
01-201006-093742_bem_fb0_elicit_38.wav,5.2635,imbwa aiti mwe bantu cenjeleni pa kwenda mu mpanga nangu fye ni muno mushi,TRUE,
01-201006-093742_bem_fb0_elicit_39.wav,7.9179375,ifinama fya mpanga fyonse ifikali nafimupangila ukuti nomba fyakulamwikata fye ponse apo fyamukumanya,TRUE,
01-201006-093742_bem_fb0_elicit_40.wav,5.671875,eco kanshi nati kanje mbasokeko bekale abaiteyanya,TRUE,
01-201006-093742_bem_fb0_elicit_41.wav,11.1849375,abantu bashitesha amashiwi ya musango uyu batemwa nganshi abati awe mwandi tata shimbwa wesu niwe watubikilamo imyeo,TRUE,
01-201006-093742_bem_fb0_elicit_42.wav,6.7835625,imbwa ishipwa fye ukusoka abantu yabwelelamo na ku babiye yayailinganya,TRUE,
01-201006-093742_bem_fb0_elicit_43.wav,10.98075,bushica fye ulucelo abantu bapishamo amashiwi mu mishi yonse abantu balafula imifwi na mafumo na pa kwenda balaenda fye icikunka,TRUE,
01-201006-093742_bem_fb0_elicit_44.wav,10.0051875,nkalamo nao aeba ifita fyakwe ati aleni bane nya filya namwebele mailo icungulo natutendeke nombaline ulya roulimo,TRUE,
01-201006-093742_bem_fb0_elicit_45.wav,3.1535625,awe alabakanya no mwakuya,TRUE,
01-201006-093742_bem_fb0_elicit_46.wav,9.075,imbwa yena cilya yaendako fye panono yaishiba ukuti bonse baba ukutali yabwela yaisalala na pa mutanda pene,TRUE,
01-201006-093742_bem_fb0_elicit_47.wav,12.0470625,kuti nkalamo umwine uko ele aumfwa akabolokoto ka bantu baleisa kuntu abelele awe afisama na bwinobwino ati nalaisafulula,TRUE,
01-201006-093742_bem_fb0_elicit_48.wav,6.98775,cilya abantu bapalama amona bali ne fimafumo ifitali amata ne mifwi,TRUE,
01-201006-093742_bem_fb0_elicit_49.wav,7.123875,cilya bafika na apo pene afisamine umuntu umo afwaya ukupasukila mu mpanga,TRUE,
01-201006-093742_bem_fb0_elicit_50.wav,11.933625,aumfwa ababiye balamukalipila abati we mwina mfumu we shi wenda umukupa miwa bushe teti webe ababiyo bakulinda,TRUE,
01-200930-133148_bem_fb0_elicit_0.wav,10.481625,aba musango uyu nga bannansha ndakana pantu nga nasumina kuti twaikala fye nabo nshita inono kabili waluba nook baya,TRUE,
01-200930-133148_bem_fb0_elicit_1.wav,7.940625,kano umulumendo uwaba ne ncito iisuma ne misango isuma wena kuti nasumina apntu kuti ansunga,TRUE,
01-200930-133148_bem_fb0_elicit_2.wav,4.3333125,joni abala akutumana alatontonkanya,TRUE,
01-200930-133148_bem_fb0_elicit_3.wav,8.07675,asanga ukuti ifi fintu fitatu janet alefwaya ku mulumendo engafwaya nao nafikwata,TRUE,
01-200930-133148_bem_fb0_elicit_4.wav,7.9179375,aimona uwasambilila ico afika mu standard six nangu aponene mu mashindano te mulandu,TRUE,
01-200930-133148_bem_fb0_elicit_5.wav,8.98425,imisango isuma ne ncito fyonse alikwata elyo twise ku lulumbi lwakwe te bengi abashamwishibe mu mufulira,TRUE,
01-200930-133148_bem_fb0_elicit_6.wav,9.5060625,ati atontonkanye fyonse ifi mu mutima ati no kuti janet nelyo acindame ifi kwena teti ankane,TRUE,
01-200930-133148_bem_fb0_elicit_7.wav,5.5584375,kabili joni aipusha janet ati bushe balumendo bamutundu nshi ufwaya,TRUE,
01-200930-133148_bem_fb0_elicit_8.wav,8.2809375,janet mfwaisha ababemba na bangoni atemwa abasezuru ba ku southern rhodesia,TRUE,
01-200930-133148_bem_fb0_elicit_9.wav,12.6823125,apa pa yadi mupepi na pano paba abalumendo babili abasezuru abampimpili nganshi pe nomba nalikana no kuti baleke iyoo,TRUE,
01-200930-133148_bem_fb0_elicit_10.wav,3.8341875,ndesosa fino pambi lelo baleisa,TRUE,
01-200930-133148_bem_fb0_elicit_11.wav,8.7346875,apa joni afwena mu mutwe bufibufi elyo ati kwena ifyo nacilafwaya ukusosa fyaya,TRUE,
01-200930-133148_bem_fb0_elicit_12.wav,4.3333125,janet atala aseka elyo ati nga finshi ifyo fine,TRUE,
01-200930-133148_bem_fb0_elicit_13.wav,5.2861875,joni iyo fyaya nkesakweba mailo nga naibukisha,TRUE,
01-200930-133148_bem_fb0_elicit_14.wav,7.6456875,alebepa fye tapali ico alabile nakalya ni nsoni acitile pa kutampa ilyashi lya kulanshishamo,TRUE,
01-200930-133148_bem_fb0_elicit_15.wav,2.5636875,cikashana ukumukobekela,TRUE,
01-200930-133148_bem_fb0_elicit_16.wav,11.661375,umo bali nabekalisha joni amona abalumendo babili aba mushinku wakwebafika pa mwinshi nabafwala ne cina america nga joni wine,TRUE,
01-200930-133148_bem_fb0_elicit_17.wav,8.5531875,aba balumendo balelanda ululimi ulo joni ashaleumfwa limbilimbi baumfwa fye pa ciibi nkonkonko,TRUE,
01-200930-133148_bem_fb0_elicit_18.wav,4.129125,janet atotoosha joni ati ni balya balumendo nail nkwebele,TRUE,
01-200930-133148_bem_fb0_elicit_19.wav,6.5566875,elyo kabili ayasuka ati pindayi e mukutila ingileni mu cishona,TRUE,
01-200930-133148_bem_fb0_elicit_20.wav,7.4641875,cilya iciibi caisuka na balumendo balya baingila janet uwabeshibe abalangilila kuli joni,TRUE,
01-200930-133148_bem_fb0_elicit_21.wav,7.4641875,kabili aeba joni ati uyu ni mark monyoro noyu nao ni peter marara,TRUE,
01-200930-133148_bem_fb0_elicit_22.wav,5.581125,bonse babili kumwabo ni ku rhodesia umutundu wabo basezuru,TRUE,
01-200930-133148_bem_fb0_elicit_23.wav,11.1849375,joni ilyashi lya kulanda na balya balumendo lyabula nomba alawayawaya fye mu kubepusha tumotumo mu cisungu nabo bati basuke ne lyashi lyapwa,TRUE,
01-200930-133148_bem_fb0_elicit_24.wav,7.2826875,ico mu nganda mwabule lyashi joni atontonkanya ukuti aleya kabili umwine aikanya ati,TRUE,
01-200930-133148_bem_fb0_elicit_25.wav,9.8236875,nga naya ndesha nakakile mbushi pa mimena aba balumendo kuti bashala batampe ilyashi limbi na cikashana wandi,TRUE,
01-200930-133148_bem_fb0_elicit_26.wav,2.7451875,kabili kuti batila nabatiina,TRUE,
01-200930-133148_bem_fb0_elicit_27.wav,6.216375,kanshi ine pa kuya kano ebo babalilepo icakubasha muno cena teco,TRUE,
01-200930-133148_bem_fb0_elicit_28.wav,7.623,abalumendo aba babili pa kumone lyashi mu nganda lyapwa bailuka abene beka ukuti tabalefwaikwa mu nganda,TRUE,
01-200930-133148_bem_fb0_elicit_29.wav,5.8306875,panuma ya kashita kanono baisaima bashalikapo joni na janet,TRUE,
01-200930-133148_bem_fb0_elicit_30.wav,3.584625,pa kushalikapo joni abati goodbye gentleman,TRUE,
01-200930-133148_bem_fb0_elicit_31.wav,8.349,elyo kuli janet kwena abati zvakanaka takuyenda zvino cimbosarayi,TRUE,
01-200930-133148_bem_fb0_elicit_32.wav,3.8795625,emukuti cisuma twapita nomba shalenipo,TRUE,
01-200930-133148_bem_fb0_elicit_33.wav,3.63,janet abasuka kwena amano taposeleke,TRUE,
01-200930-133148_bem_fb0_elicit_34.wav,3.947625,cilya abalumendo batantalila janet alaeba joni ati,TRUE,
01-200930-133148_bem_fb0_elicit_35.wav,9.664875,balya balumendo wamona tabomfwa ni kale natendeka ukubeba ukuti nshibafwaya no kuti baleke ukwisa pano nakalya,TRUE,
01-200930-133148_bem_fb0_elicit_36.wav,5.2861875,limbi nkabasoselela kuli dona akese bafulula,TRUE,
01-200930-133148_bem_fb0_elicit_37.wav,12.43275,joni ayasuka ati oh leka mailo nalyo nga baisa ukesebepusha ico bafwaya elyo nga tabalumbwile bwino nkesabatamfya no kubalesha ukwisa pano nakabili,TRUE,
01-200930-133148_bem_fb0_elicit_38.wav,12.1831875,janet awe ndetina ukumuletelela pantu baba nga batsotsi limbi kuti bamubushisha ulubuli no kumupuma icabipisha nganshi,TRUE,
01-200930-133148_bem_fb0_elicit_39.wav,10.5043125,joni ala bane auti shani bakapooli balya e bengampuma kuti waleka nabakonka lino line ine nayabacaya,TRUE,
01-200930-133148_bem_fb0_elicit_40.wav,5.036625,janet aipusha joni ati bushe ninshi mailo tatwakaye ku biaolo,TRUE,
01-200930-133148_bem_fb0_elicit_41.wav,5.9214375,joni ati eko tukabalila nga twafumako elyo tukese kuno,TRUE,
01-200930-133148_bem_fb0_elicit_42.wav,10.663125,ati asose ifi joni asokolola ubupe atwalile janet ubwa buleti no mukaka na shuga ifyali mu cola inshita yonse ii,TRUE,
01-200930-133148_bem_fb0_elicit_43.wav,6.034875,janet apoka asantika sana mu mutima ati no kuti eya e balumendo mfwaya aba,TRUE,
01-200930-133148_bem_fb0_elicit_44.wav,8.031375,awe mwandi nangu nsalule cupo aba musango uyu kuti angupa ekoko,TRUE,
01-200930-133148_bem_fb0_elicit_45.wav,14.7241875,pa kubwelela kumwakwe joni aile aleelenganya ifyo janet akamutemwa nga amumona ne citukutuku neci ni triumph uulila ubusaka awe camuwamina nganshi,TRUE,
01-200930-133148_bem_fb0_elicit_46.wav,6.98775,aipingula ukuti pa kukobekela janet ndi no kulolela mpaka nkashite icitukutuku,TRUE,
01-200930-133148_bem_fb0_elicit_47.wav,10.1866875,ilyo aleya ifyo fine aenda na kapanga panono  aumfwa fye inshindo sha bantu panuma,TRUE,
01-200930-133148_bem_fb0_elicit_48.wav,8.757375,ati acebuke amona ni mark monyoro na peter marara nabamukonka awe anasha no kwenda pakuti bamusange,TRUE,
01-200930-133148_bem_fb0_elicit_49.wav,6.7835625,peter e wabalilepo ukusosha joni ati we mulumendo iwe iminina tumfwe,TRUE,
01-201012-184652_bem_fb0_elicit_0.wav,11.2756875,balumendo e bene ba mulimo wa kuteya amaliba pantu e bapikintika ku kufwaya umunani,TRUE,
01-201012-184652_bem_fb0_elicit_1.wav,12.0016875,amaliba yaba imisango ibili umo wa kuteya impuku bakapanga basoolo na mafutu ne finshe,TRUE,
01-201012-184652_bem_fb0_elicit_2.wav,15.4955625,umbi wa kuteya utuni tonse utusala panshi utuli nga tumutengu ifipalabuswa bakonkonta bacibangwampopo,TRUE,
01-201012-184652_bem_fb0_elicit_3.wav,5.2635,amalabi na tumbi tumo uto nshingakumamo ukulumbula,TRUE,
01-201012-184652_bem_fb0_elicit_4.wav,3.8795625,nalabalilapo ukulondolola amaliba ya tuni,TRUE,
01-201012-184652_bem_fb0_elicit_5.wav,5.4676875,amainsa te nshita isuma iyakuteelamo amaliba,TRUE,
01-201012-184652_bem_fb0_elicit_6.wav,2.2460625,pantu umushili tauba bwino,TRUE,
01-201012-184652_bem_fb0_elicit_7.wav,3.7434375,utuni tatufukila kuwila panshi,TRUE,
01-201012-184652_bem_fb0_elicit_8.wav,2.8359375,pantu ifilyo fya panshi tafifula,TRUE,
01-201012-184652_bem_fb0_elicit_9.wav,6.6928125,kabili imfula nga yalaloka kuti yafutula amaliba,TRUE,
01-201012-184652_bem_fb0_elicit_10.wav,4.401375,icani naco kuti cilemena pa mubansa,TRUE,
01-201012-184652_bem_fb0_elicit_11.wav,5.5584375,pa mulandu wa kuti umanani wa tuni walinunkila no kusonsa,TRUE,
01-201012-184652_bem_fb0_elicit_12.wav,5.1046875,eco abalumendo bakwatila inshila ishingi ishakuwipailamo,TRUE,
01-201012-184652_bem_fb0_elicit_13.wav,2.6998125,pantu tulapisha ubwali bwinobwino,TRUE,
01-201012-184652_bem_fb0_elicit_14.wav,8.80275,nelyo cimbala kuti caliwa ngo bwakaba no kusamuka nga pa cipoma,TRUE,
01-201012-184652_bem_fb0_elicit_15.wav,15.2233125,ifyo bacita pa kuya ku kuteya ifiliba abalumendo bema fye umo bangalila no kumfwana umo bomfwanina nabasenda no tusembe ne nkasu,TRUE,
01-201012-184652_bem_fb0_elicit_16.wav,8.0540625,bema fye lucelocelo kwati ni ku kutema nelyo ku kusebelela icipinda baleya,TRUE,
01-201012-184652_bem_fb0_elicit_17.wav,10.7765625,bapanga icungulo atemwa lilya balelya ubwali ubwa fisashi ukuti bakayeteya ifiliba fya tuni,TRUE,
01-201012-184652_bem_fb0_elicit_18.wav,9.3245625,ulucelo balungama mu mpanga mu mutengo atemwa mu cipya nelyo mu cibolya,TRUE,
01-201012-184652_bem_fb0_elicit_19.wav,12.8638125,nomba nga bafika pa ncende batemenwe apo baishiba ukuti epo utuni twangalila kuti babika amasembe panshi ne nkasu shonse batuushako panono,TRUE,
01-201012-184652_bem_fb0_elicit_20.wav,9.1430625,abene bali no kusala umunabo umo uwa butete uwanaka akatwe e wakoma umubansa,TRUE,
01-201012-184652_bem_fb0_elicit_21.wav,9.3699375,nga umunabo atendekelapo bonse bali no kulaseba umusebo uwashinguluka uo batila umubansa,TRUE,
01-201012-184652_bem_fb0_elicit_22.wav,3.8115,kuti baseba icikalamba ukulingana nomo balefwaila,TRUE,
01-201012-184652_bem_fb0_elicit_23.wav,6.6928125,nga bapwa ukuseba umubansa bali no kuya ku kupama amaliba ne nkasu,TRUE,
01-201012-184652_bem_fb0_elicit_24.wav,4.401375,bambi na ku masembe kwine kuti bapaminako,TRUE,
01-201012-184652_bem_fb0_elicit_25.wav,5.6945625,cila muntu kuti apama amaliba ukulingana na papelele amaka yakwe,TRUE,
01-201012-184652_bem_fb0_elicit_26.wav,17.1290625,pa kupama amaliba kuti asanga ifwasa ilikulile aliseba pamulu elyo alikulila mu isamba alilinganya bwinobwino alikulumbila ukwabula ifituluntuntu,TRUE,
01-201012-184652_bem_fb0_elicit_27.wav,10.79925,nga aseba amona yafula impendwa alefwaya yakumana kuti atendeka ukutuntila pa mubansa,TRUE,
01-201012-184652_bem_fb0_elicit_28.wav,15.4275,nomba kutola isembe ukuya ku kufunda ulushishi no kutetako tunamumpanda na tunamupilikisho na tu namunsanki bafileta na pa mubansa,TRUE,
01-201012-184652_bem_fb0_elicit_29.wav,5.082,ala nomba ni bukalulu inoma pa yakwe,TRUE,
01-201012-184652_bem_fb0_elicit_30.wav,17.9004375,te kwa kolola na musana kuti uyu nafitwalinkana ukupyata imimposemponse no kukaka kuli tunamupilikisho no kukakilako utumuti utunongo,TRUE,
01-201012-184652_bem_fb0_elicit_31.wav,11.2303125,ninshi amaliba nabayabikila libela pa mubansa limolimo mu fifulo batemenwe monse umupelele umubansa,TRUE,
01-201012-184652_bem_fb0_elicit_32.wav,9.8236875,pakati pene pali no kuba iliba lya ulya aciba akomene umubansa e mwine mushi,TRUE,
01-201012-184652_bem_fb0_elicit_33.wav,5.082,yonse yaleshibikwa ku bene nelyo bengayabika cimfulumfulu,TRUE,
01-201012-184652_bem_fb0_elicit_34.wav,10.3455,ico mwine mushi abikila iliba pakati pantu cimoneka ukuti e cibinda wa mubansa abanankwe teti bafulwe,TRUE,
01-201012-184652_bem_fb0_elicit_35.wav,5.9214375,pantu kuti batina ukuti nga aisosha ninshi bonse bashama,TRUE,
01-201012-184652_bem_fb0_elicit_36.wav,3.040125,acindama nga mala ya nkalamo,TRUE,
01-201012-184652_bem_fb0_elicit_37.wav,11.842875,ilyo tabalatendeka kuteya bali no kumona ukuti amaliba yalefika bwinobwino panshi ukulingana no mushili ukwabula ukusha imimpempa,TRUE,
01-201012-184652_bem_fb0_elicit_38.wav,4.764375,pantu nga imimpempa ileshala kuti ilepanya umunani,TRUE,
01-201012-184652_bem_fb0_elicit_39.wav,4.26525,fyonse ifi nga fyapwa ninshi nomba kuteya,TRUE,
01-200921-235328_bem_d31_elicit_0.wav,8.4170625,eico yesu aile ku lupili mupepi na kapernamu incende iyali iyamutalalila eko aile mu kupepa,TRUE,
01-200921-235328_bem_d31_elicit_1.wav,10.027875,luka atweba ukuti yesu atwalilile ukupepa ubushiku bonse kuli lesa ukwabula no kumfwa ukunaka ku mulimo wa bushiku ubwafumineko,TRUE,
01-200921-235328_bem_d31_elicit_2.wav,9.9825,ukupepa kwakwe kwashintilile pa mulimo ukalamba kabili uwacindamisha uwali pa mutima wakwe,TRUE,
01-200921-235328_bem_d31_elicit_3.wav,15.33675,iyi nshita ninshi ali fye mupepi nokuti asonte abe kumi na babili nokubatuma ku mulimo wakuya balebila imbila nsuma no kucite fusungusho,TRUE,
01-200921-235328_bem_d31_elicit_4.wav,17.197125,yesu aitile nokusonta abaume ikumi limo na babili aba muba yuda ukuba abasambi bakwe ukulingana nabo umwine alefwaya kabili aitile aba bantu ishina lyakutila basambi ne milandu abetile,TRUE,
01-200921-235328_bem_d31_elicit_5.wav,5.2635,pakuti abe nabo  ekuti akwate inshita yakwikala nabo,TRUE,
01-200921-235328_bem_d31_elicit_6.wav,8.0994375,pakuti abatume  ekutila ukubapela umulimo wa kushimikila no kuposha amalwele pamo no kutamfya ingulu,TRUE,
01-200921-235328_bem_d31_elicit_7.wav,11.116875,amashiwi yakutila pakuti babe nankwe mu cipingo ca new international version kuti yapilibula ukubamo umulimo wa kukansha,TRUE,
01-200921-235328_bem_d31_elicit_8.wav,9.9825,icine teti kube ukutwishika ifunde lyakukansha abakuba intungulushi lyafuma mu cipingo,TRUE,
01-200921-235328_bem_d31_elicit_9.wav,3.8115,cikomo ico tusanga mu cipingo ca kale ne cipingo cipya,TRUE,
01-200921-235328_bem_d31_elicit_10.wav,2.586375,lesa umwine ewabikileko neli funde,TRUE,
01-200921-235328_bem_d31_elicit_11.wav,8.25825,pantu tumona lesa aitile abrahamu no kumulanga ifyali mwipange lyakwe ilya milimo iyo alekabila,TRUE,
01-200921-235328_bem_d31_elicit_12.wav,8.98425,umusango lesa alefwailamo abrahamu ukuti abe emusango umo wine yesu alefwailamo abasambi bakwe ukuti babe,TRUE,
01-200921-235328_bem_d31_elicit_13.wav,5.808,moneni ukupalana kwa kulanda kwa kwa yesu kristu no kwakwa yahweh,TRUE,
01-200921-235328_bem_d31_elicit_14.wav,8.6893125,kabili tulamona ne ntungulushi ishaposele inshita mukukansha abali no kwisaba intungulushi ku ntanshi,TRUE,
01-200921-235328_bem_d31_elicit_15.wav,11.6840625,mose akanshishe yoshua eliya akanshishe elisha paulo akanshishe timote nabambi shikulu yesu nao akanshishe abekumi na babili,TRUE,
01-200921-235328_bem_d31_elicit_16.wav,1.5200625,umulimo wa kukansha,TRUE,
01-200921-235328_bem_d31_elicit_17.wav,15.51825,amashiwi yakutila pakuti babe nankwe yaba mu bwipi ayo nga twasantulula kamo kamo kuti yalanga bwino bwino umusango wakukanshishamo untu yesu abomfeshe pakukansha abasambi bakwe,TRUE,
01-200921-235328_bem_d31_elicit_18.wav,5.3769375,musango umo wine naba kasesema balebomfya uwakukanshishamo abasambi,TRUE,
01-200921-235328_bem_d31_elicit_19.wav,3.040125,icantanshi twamona ubwite,TRUE,
01-200921-235328_bem_d31_elicit_20.wav,2.767875,yesu aitile abekumi na babili,TRUE,
01-200921-235328_bem_d31_elicit_21.wav,2.041875,icabubili ukuba nabo,TRUE,
01-200921-235328_bem_d31_elicit_22.wav,6.534,amashiwi ayakuti ukuba nabo yalelanga ukuti abasambi baleikala na yesu,TRUE,
01-200921-235328_bem_d31_elicit_23.wav,8.07675,umumfwano uwali pakati kakwa yesu kristu na basambi bakwe ni uyo uwaleba pakati ka musha na shikulu wakwe,TRUE,
01-200921-235328_bem_d31_elicit_24.wav,3.1989375,icabutatu umutande wakukanshishamo,TRUE,
01-200921-235328_bem_d31_elicit_25.wav,2.4729375,abasambi balemona no kwenda na yesu,TRUE,
01-200921-235328_bem_d31_elicit_26.wav,2.99475,umutande wakukanshiwa kwabo wali patatu,TRUE,
01-200921-235328_bem_d31_elicit_27.wav,4.3333125,ukupitila mukumona  abasambi balemona ilyo yesu alebomba,TRUE,
01-200921-235328_bem_d31_elicit_28.wav,14.5426875,ilyo aleundapa abalwele ilyo alesambilisha amabumba  balemumona alepepa alekalipila alealulula abantu ukubikapo na fimbi ifyakuti teti tukumemo ukupenda,TRUE,
01-200921-235328_bem_d31_elicit_29.wav,8.3263125,ukupitila mukumfwa  abasambi baleumfwa ilyo shikulu alebafunda nokubapela abantu amakambisho,TRUE,
01-200921-235328_bem_d31_elicit_30.wav,11.7975,ukupitila mukucita  alebapela ne nsambu shakuba abakumako ku mulimo alebomba ukupitila mu kubatuma mwibala,FALSE,Verified
01-200921-235328_bem_d31_elicit_31.wav,9.120375,yesu ali ecakutontapo amenso yabo mukusambilila kwa mulimo wabo ilyo bali mumulimo,TRUE,
01-200921-235328_bem_d31_elicit_32.wav,1.8830625,ukupelwa umupashi,TRUE,
01-200921-235328_bem_d31_elicit_33.wav,11.5479375,yesu asalile abekumi na babili abo aitile abatumwa pakuti abatume mukubila nokubapela amaka yakutamfya ingulu,TRUE,
01-200921-235328_bem_d31_elicit_34.wav,8.1675,muli ili verse pamo namu cipandwa one seventeen mako asokolwelemo imilandu yesu aitile abasambi,TRUE,
