,date,speaker_id,audio_id
5451,2020-10-13T12:16:25Z,S1,201013-141625_bem_fb0_elicit_33
5452,2018-01-01T00:02:49Z,S1,180101-020249_bem_d31_elicit_18
5453,2020-09-14T18:09:32Z,S1,200914-200932_bem_d31_elicit_34
5454,2020-09-14T17:44:32Z,S1,200914-194432_bem_d31_elicit_21
5455,2020-10-10T06:17:38Z,S6,201010-081738_bem_526_elicit_31
5456,2020-10-04T09:04:12Z,S2,201004-110412_bem_798_elicit_48
5457,2020-09-18T08:34:49Z,S3,200918-103449_bem_a40_elicit_58
5458,2020-09-17T18:21:41Z,S1,200917-202141_bem_d31_elicit_24
5459,2020-09-24T23:05:37Z,S2,200925-010537_bem_798_elicit_43
5460,2020-09-16T10:25:25Z,S3 ,200916-122525_bem_a40_elicit_17
5461,2020-09-22T07:00:11Z,S1,200922-090011_bem_d31_elicit_6
5462,2020-09-30T11:31:48Z,S1,200930-133148_bem_fb0_elicit_30
5463,2018-01-01T00:01:37Z,S1,180101-020137_bem_d31_elicit_50
5464,2020-10-01T22:02:24Z,S1,201002-000224_bem_fb0_elicit_28
5465,2018-01-01T02:28:05Z,S1,180101-042805_bem_d31_elicit_22
5466,2018-01-01T00:09:58Z,S1,180101-020958_bem_d31_elicit_44
5467,2020-09-24T18:45:25Z,S2,200924-204525_bem_798_elicit_17
5468,2020-09-16T13:58:36Z,S3,200916-155836_bem_a40_elicit_14
5469,2020-10-11T21:13:56Z,S1,201011-231356_bem_fb0_elicit_39
5470,2020-09-16T10:41:50Z,S3 ,200916-124150_bem_a40_elicit_12
5471,2020-10-11T14:47:09Z,S8,201011-164709_bem_c4b_elicit_11
5472,2020-09-17T20:37:40Z,S1,200917-223740_bem_d31_elicit_49
5473,2020-10-05T18:46:42Z,S5,201005-204642_bem_40e_elicit_11
5474,2018-01-01T01:18:48Z,S1,180101-031848_bem_d31_elicit_36
5475,2020-09-17T21:17:28Z,S4,200917-231728_bem_197_elicit_10
5476,2020-09-16T17:58:42Z,S3,200916-195842_bem_a40_elicit_46
5477,2020-09-17T11:38:28Z,S4,200917-133828_bem_197_elicit_23
5478,2020-10-12T16:07:20Z,S1,201012-180720_bem_fb0_elicit_27
5479,2020-09-17T10:14:03Z,S3,200917-121403_bem_a40_elicit_36
5480,2020-09-29T20:13:42Z,S1,200929-221342_bem_fb0_elicit_41
5481,2020-09-24T19:45:22Z,S2,200924-214522_bem_798_elicit_13
5482,2020-09-16T14:48:57Z,S10,200916-164857_bem_c20_elicit_46
5483,2020-10-01T18:45:24Z,S1,201001-204524_bem_fb0_elicit_36
5484,2020-09-21T08:58:18Z,S2,200921-105818_bem_798_elicit_28
5485,2020-10-11T20:11:53Z,S1,201011-221153_bem_fb0_elicit_20
5486,2020-09-17T10:14:03Z,S3,200917-121403_bem_a40_elicit_62
5487,2020-09-17T10:00:15Z,S3,200917-120015_bem_a40_elicit_28
5488,2018-01-01T00:02:49Z,S1,180101-020249_bem_d31_elicit_16
5489,2020-09-14T19:35:35Z,S1,200914-213535_bem_d31_elicit_17
5490,2020-09-21T19:41:44Z,S2,200921-214144_bem_798_elicit_13
5491,2020-09-16T09:34:09Z,S3 ,200916-113409_bem_a40_elicit_15
5492,2020-09-21T08:58:18Z,S2,200921-105818_bem_798_elicit_57
5493,2018-01-01T11:41:24Z,S1,180101-134124_bem_d31_elicit_1
5494,2020-09-14T19:46:39Z,S1,200914-214639_bem_d31_elicit_38
5495,2020-09-16T21:26:20Z,S5,200916-232620_bem_346_elicit_4
5496,2020-10-01T21:16:32Z,S1,201001-231632_bem_fb0_elicit_38
5497,2020-10-10T14:19:59Z,S8,201010-161959_bem_c4b_elicit_4
5498,2020-09-21T22:09:17Z,S1,200922-000917_bem_d31_elicit_10
5499,2020-10-01T22:20:57Z,S1,201002-002057_bem_fb0_elicit_37
5500,2020-09-16T07:47:43Z,S7,200916-094743_bem_c20_elicit_33
5501,2020-09-24T18:45:25Z,S2,200924-204525_bem_798_elicit_44
5502,2020-09-18T10:00:21Z,S1,200918-120021_bem_d31_elicit_34
5503,2018-01-01T02:54:38Z,S1,180101-045438_bem_d31_elicit_20
5504,2020-09-17T21:04:15Z,S4,200917-230415_bem_197_elicit_3
5505,2018-01-01T00:01:37Z,S1,180101-020137_bem_d31_elicit_23
5506,2018-01-01T02:42:03Z,S1,180101-044203_bem_d31_elicit_10
5507,2020-09-16T07:47:43Z,S7,200916-094743_bem_c20_elicit_17
5508,2020-10-11T20:11:53Z,S1,201011-221153_bem_fb0_elicit_16
5509,2020-10-13T11:20:16Z,S1,201013-132016_bem_fb0_elicit_41
5510,2018-01-01T01:16:30Z,S1,180101-031630_bem_d31_elicit_3
5511,2020-09-16T03:44:05Z,S11 ,200916-054405_bem_a40_elicit_13
5512,2020-09-24T19:45:22Z,S2,200924-214522_bem_798_elicit_26
5513,2020-09-21T14:05:52Z,S2,200921-160552_bem_798_elicit_3
5514,2020-09-29T20:34:49Z,S1,200929-223449_bem_fb0_elicit_31
5515,2020-10-02T03:48:11Z,S2,201002-054811_bem_798_elicit_45
5516,2020-09-21T14:59:15Z,S2,200921-165915_bem_798_elicit_2
5517,2020-10-01T22:39:45Z,S1,201002-003945_bem_fb0_elicit_32
5518,2020-09-17T11:07:41Z,S7,200917-130741_bem_c20_elicit_44
5519,2020-09-18T07:34:26Z,S3,200918-093426_bem_a40_elicit_42
5520,2020-10-13T11:41:37Z,S1,201013-134137_bem_fb0_elicit_15
5521,2020-09-22T09:05:37Z,S1,200922-110537_bem_d31_elicit_22
5522,2018-01-01T02:28:05Z,S1,180101-042805_bem_d31_elicit_14
5523,2020-09-17T21:14:28Z,S1,200917-231428_bem_d31_elicit_7
5524,2020-10-11T16:19:11Z,S8,201011-181911_bem_c4b_elicit_5
5525,2020-10-05T22:36:54Z,S2,201006-003654_bem_798_elicit_29
5526,2018-01-01T03:40:03Z,S1,180101-054003_bem_d31_elicit_7
5527,2020-10-05T23:37:52Z,S2,201006-013752_bem_798_elicit_6
5528,2020-10-01T08:04:06Z,S2,201001-100406_bem_798_elicit_15
5529,2020-10-01T18:31:49Z,S1,201001-203149_bem_fb0_elicit_42
5530,2020-09-18T10:00:21Z,S1,200918-120021_bem_d31_elicit_46
5531,2020-10-10T14:19:59Z,S8,201010-161959_bem_c4b_elicit_19
5532,2020-09-17T12:27:52Z,S4,200917-142752_bem_197_elicit_20
5533,2020-09-24T18:45:25Z,S2,200924-204525_bem_798_elicit_28
5534,2020-10-01T17:55:52Z,S1,201001-195552_bem_fb0_elicit_32
5535,2020-10-01T22:55:39Z,S1,201002-005539_bem_fb0_elicit_23
5536,2020-09-22T08:42:30Z,S1,200922-104230_bem_d31_elicit_9
5537,2020-10-06T22:23:28Z,S2,201007-002328_bem_798_elicit_11
5538,2018-01-01T12:19:37Z,S1,180101-141937_bem_d31_elicit_15
5539,2020-09-24T18:45:25Z,S2,200924-204525_bem_798_elicit_2
5540,2020-09-17T08:16:16Z,S3,200917-101616_bem_a40_elicit_127
5541,2020-09-14T18:24:59Z,S1,200914-202459_bem_d31_elicit_16
5542,2020-10-01T22:55:39Z,S1,201002-005539_bem_fb0_elicit_15
5543,2020-09-16T13:56:48Z,S4,200916-155648_bem_197_elicit_1
5544,2020-09-25T04:26:06Z,S2,200925-062606_bem_798_elicit_53
5545,2020-09-21T22:47:48Z,S1,200922-004748_bem_d31_elicit_20
5546,2020-09-15T10:01:30Z,S9,200915-120130_bem_346_elicit_22
5547,2018-01-01T02:42:03Z,S1,180101-044203_bem_d31_elicit_33
5548,2020-09-18T13:38:16Z,S7,200918-153816_bem_c20_elicit_33
5549,2020-09-22T07:15:56Z,S1,200922-091556_bem_d31_elicit_27
5550,2020-09-16T15:13:39Z,S3,200916-171339_bem_a40_elicit_36
5551,2020-10-01T23:32:20Z,S1,201002-013220_bem_fb0_elicit_31
5552,2020-10-06T07:37:42Z,S1,201006-093742_bem_fb0_elicit_2
5553,2020-09-14T18:24:59Z,S1,200914-202459_bem_d31_elicit_44
5554,2020-10-13T11:20:16Z,S1,201013-132016_bem_fb0_elicit_27
5555,2020-10-06T00:50:03Z,S2,201006-025003_bem_798_elicit_13
5556,2018-01-01T01:16:30Z,S1,180101-031630_bem_d31_elicit_26
5557,2020-09-15T23:01:58Z,S2,200916-010158_bem_798_elicit_49
5558,2020-09-14T19:35:35Z,S1,200914-213535_bem_d31_elicit_35
5559,2020-10-01T15:49:27Z,S1,201001-174927_bem_fb0_elicit_0
5560,2020-09-18T09:04:06Z,S2,200918-110406_bem_798_elicit_52
5561,2020-09-17T12:27:52Z,S4,200917-142752_bem_197_elicit_19
5562,2020-10-01T20:31:10Z,S1,201001-223110_bem_fb0_elicit_6
5563,2020-09-24T17:41:33Z,S2,200924-194133_bem_798_elicit_43
5564,2020-09-18T09:30:07Z,S4,200918-113007_bem_197_elicit_20
5565,2020-09-16T09:56:46Z,S3 ,200916-115646_bem_a40_elicit_35
5566,2020-10-10T05:55:48Z,S6,201010-075548_bem_526_elicit_40
5567,2020-09-18T11:01:45Z,S1,200918-130145_bem_d31_elicit_31
5568,2018-01-01T02:28:05Z,S1,180101-042805_bem_d31_elicit_19
5569,2020-10-10T05:44:19Z,S6,201010-074419_bem_526_elicit_23
5570,2020-09-24T16:10:36Z,S2,200924-181036_bem_798_elicit_0
5571,2020-10-01T22:39:45Z,S1,201002-003945_bem_fb0_elicit_35
5572,2020-10-11T21:48:41Z,S1,201011-234841_bem_fb0_elicit_10
5573,2018-01-01T10:28:37Z,S1,180101-122837_bem_d31_elicit_45
5574,2020-09-17T16:59:36Z,S1,200917-185936_bem_d31_elicit_31
5575,2020-10-05T23:14:10Z,S2,201006-011410_bem_798_elicit_10
5576,2018-01-01T12:31:37Z,S1,180101-143137_bem_d31_elicit_31
5577,2020-09-17T21:45:43Z,S1,200917-234543_bem_d31_elicit_6
5578,2020-09-18T09:04:06Z,S2,200918-110406_bem_798_elicit_23
5579,2020-09-18T07:14:56Z,S4,200918-091456_bem_197_elicit_12
5580,2020-09-14T19:55:47Z,S5,200914-215547_bem_346_elicit_8
5581,2020-09-16T17:36:28Z,S3,200916-193628_bem_a40_elicit_12
5582,2020-09-18T08:28:42Z,S3,200918-102842_bem_a40_elicit_51
5583,2020-09-21T21:53:28Z,S1,200921-235328_bem_d31_elicit_15
5584,2020-10-11T14:47:09Z,S8,201011-164709_bem_c4b_elicit_33
5585,2020-09-29T19:54:09Z,S1,200929-215409_bem_fb0_elicit_11
5586,2020-09-17T08:58:52Z,S3,200917-105852_bem_a40_elicit_54
5587,2018-01-01T20:34:27Z,S1,180101-223427_bem_d31_elicit_21
5588,2020-09-22T06:40:33Z,S1,200922-084033_bem_d31_elicit_2
5589,2020-10-08T13:35:22Z,S5,201008-153522_bem_40e_elicit_26
5590,2020-10-03T21:59:42Z,S2,201003-235942_bem_798_elicit_21
5591,2020-09-21T17:22:47Z,S1,200921-192247_bem_d31_elicit_16
5592,2020-09-29T19:54:09Z,S1,200929-215409_bem_fb0_elicit_12
5593,2020-09-20T10:00:41Z,S2,200920-120041_bem_798_elicit_10
5594,2020-09-17T09:17:22Z,S3,200917-111722_bem_a40_elicit_43
5595,2020-10-10T15:29:17Z,S8,201010-172917_bem_c4b_elicit_6
5596,2020-09-16T18:24:26Z,S3,200916-202426_bem_a40_elicit_28
5597,2020-10-02T07:19:08Z,S2,201002-091908_bem_798_elicit_9
5598,2020-10-04T09:04:12Z,S2,201004-110412_bem_798_elicit_21
5599,2020-10-05T20:41:41Z,S1,201005-224141_bem_fb0_elicit_50
5600,2020-10-01T21:16:32Z,S1,201001-231632_bem_fb0_elicit_18
5601,2020-10-05T23:14:10Z,S2,201006-011410_bem_798_elicit_36
5602,2020-10-10T06:32:32Z,S6,201010-083232_bem_526_elicit_9
5603,2018-01-01T01:16:30Z,S1,180101-031630_bem_d31_elicit_1
5604,2020-10-01T18:15:28Z,S1,201001-201528_bem_fb0_elicit_40
5605,2020-09-17T16:59:36Z,S1,200917-185936_bem_d31_elicit_33
5606,2020-10-05T23:14:10Z,S2,201006-011410_bem_798_elicit_23
5607,2020-09-24T18:45:25Z,S2,200924-204525_bem_798_elicit_32
5608,2020-09-22T08:01:07Z,S1,200922-100107_bem_d31_elicit_18
5609,2020-09-16T13:58:36Z,S3,200916-155836_bem_a40_elicit_15
5610,2020-09-16T10:05:06Z,S2,200916-120506_bem_798_elicit_1
5611,2020-10-08T13:54:38Z,S5,201008-155438_bem_40e_elicit_10
5612,2020-09-14T19:46:39Z,S1,200914-214639_bem_d31_elicit_40
5613,2020-10-06T22:23:28Z,S2,201007-002328_bem_798_elicit_54
5614,2020-10-02T07:33:46Z,S2,201002-093346_bem_798_elicit_20
5615,2020-09-21T15:19:29Z,S2,200921-171929_bem_798_elicit_6
5616,2020-09-16T09:56:46Z,S3 ,200916-115646_bem_a40_elicit_0
5617,2020-10-10T15:29:17Z,S8,201010-172917_bem_c4b_elicit_20
5618,2020-09-17T11:38:28Z,S4,200917-133828_bem_197_elicit_8
5619,2020-10-01T22:39:45Z,S1,201002-003945_bem_fb0_elicit_40
5620,2020-10-04T18:57:37Z,S1,201004-205737_bem_fb0_elicit_6
5621,2020-10-06T00:13:53Z,S2,201006-021353_bem_798_elicit_41
5622,2018-01-01T10:09:03Z,S1,180101-120903_bem_d31_elicit_30
5623,2020-09-18T09:30:07Z,S4,200918-113007_bem_197_elicit_28
5624,2020-10-02T07:19:08Z,S2,201002-091908_bem_798_elicit_2
5625,2020-10-12T15:41:16Z,S5,201012-174116_bmy_47d_elicit_1
5626,2020-09-16T21:28:41Z,S5,200916-232841_bem_346_elicit_12
5627,2020-09-18T09:00:12Z,S1,200918-110012_bem_d31_elicit_10
5628,2020-09-16T13:01:25Z,S7,200916-150125_bem_c20_elicit_43
5629,2020-09-16T15:38:47Z,S3,200916-173847_bem_a40_elicit_16
5630,2020-09-14T19:50:55Z,S5,200914-215055_bem_346_elicit_15
5631,2018-01-02T12:32:43Z,S1,180102-143243_bem_d31_elicit_52
5632,2020-10-09T09:32:39Z,S6,201009-113239_bem_526_elicit_18
5633,2020-09-14T19:46:39Z,S1,200914-214639_bem_d31_elicit_41
5634,2020-09-16T18:13:00Z,S4,200916-201300_bem_197_elicit_13
5635,2020-09-17T10:14:03Z,S3,200917-121403_bem_a40_elicit_43
5636,2020-09-14T16:06:22Z,S13,200914-180622_bem_346_elicit_6
5637,2020-10-01T20:52:21Z,S1,201001-225221_bem_fb0_elicit_5
5638,2020-09-21T09:41:42Z,S2,200921-114142_bem_798_elicit_49
5639,2020-09-18T06:10:50Z,S1,200918-081050_bem_d31_elicit_18
5640,2020-09-25T04:12:20Z,S2,200925-061220_bem_798_elicit_3
5641,2018-01-01T11:41:24Z,S1,180101-134124_bem_d31_elicit_40
5642,2020-10-06T23:38:31Z,S2,201007-013831_bem_798_elicit_2
5643,2020-09-16T14:21:22Z,S10,200916-162122_bem_c20_elicit_32
5644,2020-09-16T12:13:41Z,S2,200916-141341_bem_798_elicit_10
5645,2020-10-02T06:53:15Z,S2,201002-085315_bem_798_elicit_26
5646,2020-09-16T20:38:05Z,S5,200916-223805_bem_346_elicit_39
5647,2020-09-16T15:30:30Z,S3,200916-173030_bem_a40_elicit_21
5648,2020-09-21T12:34:43Z,S2,200921-143443_bem_798_elicit_11
5649,2020-10-13T12:16:25Z,S1,201013-141625_bem_fb0_elicit_19
5650,2020-10-06T22:23:28Z,S2,201007-002328_bem_798_elicit_53
5651,2020-10-01T17:32:22Z,S1,201001-193222_bem_fb0_elicit_10
5652,2020-10-05T23:37:52Z,S2,201006-013752_bem_798_elicit_45
5653,2020-09-16T01:30:28Z,S2,200916-033028_bem_798_elicit_9
5654,2020-10-01T22:20:57Z,S1,201002-002057_bem_fb0_elicit_44
5655,2020-09-30T11:31:48Z,S1,200930-133148_bem_fb0_elicit_2
5656,2020-09-17T18:14:07Z,S5,200917-201407_bem_346_elicit_6
5657,2020-10-05T20:41:41Z,S1,201005-224141_bem_fb0_elicit_47
5658,2018-01-01T04:00:18Z,S1,180101-060018_bem_d31_elicit_36
5659,2020-09-16T10:07:39Z,S3 ,200916-120739_bem_a40_elicit_12
5660,2020-10-05T20:20:19Z,S1,201005-222019_bem_fb0_elicit_16
5661,2020-09-24T23:05:37Z,S2,200925-010537_bem_798_elicit_25
5662,2020-09-17T18:21:42Z,S5,200917-202142_bem_346_elicit_7
5663,2020-10-05T22:27:00Z,S1,201006-002700_bem_fb0_elicit_26
5664,2018-01-01T10:09:03Z,S1,180101-120903_bem_d31_elicit_42
5665,2020-09-18T09:04:06Z,S2,200918-110406_bem_798_elicit_25
5666,2020-10-08T13:23:06Z,S17,201008-152306_bem_40e_elicit_9
5667,2020-09-16T17:36:28Z,S3,200916-193628_bem_a40_elicit_23
5668,2020-10-09T09:47:23Z,S15,201009-114723_bem_40e_elicit_37
5669,2018-01-01T10:28:37Z,S1,180101-122837_bem_d31_elicit_19
5670,2020-09-16T13:38:58Z,S3,200916-153858_bem_a40_elicit_10
5671,2020-10-10T06:32:32Z,S6,201010-083232_bem_526_elicit_16
5672,2020-10-01T15:49:27Z,S1,201001-174927_bem_fb0_elicit_13
5673,2020-09-18T07:53:42Z,S4,200918-095342_bem_197_elicit_8
5674,2020-09-16T03:44:05Z,S11 ,200916-054405_bem_a40_elicit_37
5675,2020-09-18T09:00:12Z,S1,200918-110012_bem_d31_elicit_21
5676,2020-09-21T08:58:18Z,S2,200921-105818_bem_798_elicit_24
5677,2020-10-06T07:37:42Z,S1,201006-093742_bem_fb0_elicit_25
5678,2020-09-22T08:01:07Z,S1,200922-100107_bem_d31_elicit_44
5679,2020-10-11T20:39:28Z,S1,201011-223928_bem_fb0_elicit_18
5680,2018-01-01T01:16:30Z,S1,180101-031630_bem_d31_elicit_40
5681,2020-09-21T21:53:28Z,S1,200921-235328_bem_d31_elicit_46
5682,2020-10-11T14:47:09Z,S8,201011-164709_bem_c4b_elicit_21
5683,2020-09-18T09:04:06Z,S2,200918-110406_bem_798_elicit_32
5684,2020-09-16T13:24:19Z,S9,200916-152419_bem_346_elicit_2
5685,2020-10-06T07:07:21Z,S1,201006-090721_bem_fb0_elicit_24
5686,2020-09-18T09:23:37Z,S1,200918-112337_bem_d31_elicit_1
5687,2020-10-09T09:08:29Z,S5,201009-110829_bem_40e_elicit_23
5688,2020-09-22T08:42:30Z,S1,200922-104230_bem_d31_elicit_11
5689,2018-01-01T01:16:30Z,S1,180101-031630_bem_d31_elicit_25
5690,2020-09-18T09:39:20Z,S1,200918-113920_bem_d31_elicit_46
5691,2020-10-02T03:18:28Z,S2,201002-051828_bem_798_elicit_41
5692,2020-09-16T17:26:37Z,S9,200916-192637_bem_346_elicit_37
5693,2020-09-16T11:12:48Z,S3 ,200916-131248_bem_a40_elicit_23
5694,2020-10-12T17:01:24Z,S1,201012-190124_bem_fb0_elicit_20
5695,2020-10-09T09:08:29Z,S5,201009-110829_bem_40e_elicit_27
5696,2020-09-16T03:20:04Z,S11 ,200916-052004_bem_a40_elicit_35
5697,2020-09-16T20:54:10Z,S4,200916-225410_bem_197_elicit_21
5698,2020-10-01T17:55:52Z,S1,201001-195552_bem_fb0_elicit_9
5699,2018-01-01T10:28:37Z,S1,180101-122837_bem_d31_elicit_34
5700,2020-09-17T18:28:08Z,S5,200917-202808_bem_346_elicit_19
5701,2020-09-16T21:28:41Z,S5,200916-232841_bem_346_elicit_9
5702,2020-10-04T09:04:12Z,S2,201004-110412_bem_798_elicit_26
5703,2020-09-16T13:01:25Z,S7,200916-150125_bem_c20_elicit_16
5704,2020-09-16T11:37:12Z,S2,200916-133712_bem_798_elicit_14
5705,2020-09-24T20:22:34Z,S2,200924-222234_bem_798_elicit_37
5706,2020-10-01T23:32:20Z,S1,201002-013220_bem_fb0_elicit_20
5707,2020-09-23T19:54:51Z,S2,200923-215451_bem_798_elicit_14
5708,2020-09-17T18:21:41Z,S1,200917-202141_bem_d31_elicit_43
5709,2020-10-09T09:32:39Z,S6,201009-113239_bem_526_elicit_14
5710,2020-09-24T16:10:36Z,S2,200924-181036_bem_798_elicit_41
5711,2020-10-06T07:07:21Z,S1,201006-090721_bem_fb0_elicit_41
5712,2020-10-07T00:29:20Z,S2,201007-022920_bem_798_elicit_44
5713,2020-10-11T21:48:41Z,S1,201011-234841_bem_fb0_elicit_16
5714,2020-10-01T22:20:57Z,S1,201002-002057_bem_fb0_elicit_23
5715,2020-09-21T09:41:42Z,S2,200921-114142_bem_798_elicit_37
5716,2020-09-17T16:35:01Z,S4,200917-183501_bem_197_elicit_19
5717,2020-10-13T12:16:25Z,S1,201013-141625_bem_fb0_elicit_0
5718,2020-09-24T23:05:37Z,S2,200925-010537_bem_798_elicit_40
5719,2020-09-14T16:56:07Z,S1,200914-185607_bem_d31_elicit_28
5720,2020-10-11T14:47:09Z,S8,201011-164709_bem_c4b_elicit_26
5721,2020-09-17T21:45:43Z,S1,200917-234543_bem_d31_elicit_45
5722,2020-10-06T07:37:42Z,S1,201006-093742_bem_fb0_elicit_31
5723,2020-09-16T15:23:31Z,S3,200916-172331_bem_a40_elicit_34
5724,2020-09-16T10:59:10Z,S2,200916-125910_bem_798_elicit_0
5725,2020-09-29T19:54:09Z,S1,200929-215409_bem_fb0_elicit_28
5726,2020-09-22T08:42:30Z,S1,200922-104230_bem_d31_elicit_4
5727,2020-09-16T18:24:26Z,S3,200916-202426_bem_a40_elicit_33
5728,2020-09-16T20:33:39Z,S4,200916-223339_bem_197_elicit_0
5729,2020-09-18T07:34:26Z,S3,200918-093426_bem_a40_elicit_18
5730,2020-09-25T03:03:56Z,S2,200925-050356_bem_798_elicit_7
5731,2020-09-22T07:15:56Z,S1,200922-091556_bem_d31_elicit_19
5732,2020-10-06T22:49:08Z,S2,201007-004908_bem_798_elicit_46
5733,2020-09-16T20:33:39Z,S4,200916-223339_bem_197_elicit_17
5734,2020-10-10T06:17:38Z,S6,201010-081738_bem_526_elicit_2
5735,2020-09-18T05:54:58Z,S1,200918-075458_bem_d31_elicit_14
5736,2020-09-18T07:01:25Z,S1,200918-090125_bem_d31_elicit_24
5737,2020-10-05T18:46:42Z,S5,201005-204642_bem_40e_elicit_8
5738,2020-10-04T18:57:37Z,S1,201004-205737_bem_fb0_elicit_29
5739,2018-01-01T12:19:37Z,S1,180101-141937_bem_d31_elicit_26
5740,2020-09-25T04:26:06Z,S2,200925-062606_bem_798_elicit_6
5741,2020-10-06T09:29:30Z,S1,201006-112930_bem_fb0_elicit_61
5742,2018-01-02T12:32:43Z,S1,180102-143243_bem_d31_elicit_7
5743,2020-10-05T21:42:15Z,S1,201005-234215_bem_fb0_elicit_6
5744,2020-10-04T10:26:08Z,S2,201004-122608_bem_798_elicit_7
5745,2020-09-21T22:47:48Z,S1,200922-004748_bem_d31_elicit_42
5746,2020-09-17T08:58:52Z,S3,200917-105852_bem_a40_elicit_2
5747,2020-09-15T23:01:58Z,S2,200916-010158_bem_798_elicit_31
5748,2020-09-16T02:09:39Z,S2,200916-040939_bem_798_elicit_47
5749,2020-09-16T12:47:36Z,S3,200916-144736_bem_a40_elicit_39
5750,2020-09-17T15:37:44Z,S4,200917-173744_bem_197_elicit_6
5751,2020-09-18T07:44:54Z,S4,200918-094454_bem_197_elicit_18
5752,2018-01-01T02:54:38Z,S1,180101-045438_bem_d31_elicit_36
5753,2020-09-22T06:40:33Z,S1,200922-084033_bem_d31_elicit_13
5754,2020-09-15T13:23:37Z,S4 ,200915-152337_bem_197_elicit_13
5755,2020-09-17T12:23:12Z,S5,200917-142312_bem_346_elicit_32
5756,2020-09-16T13:45:19Z,S7,200916-154519_bem_c20_elicit_16
5757,2020-10-01T23:15:19Z,S1,201002-011519_bem_fb0_elicit_25
5758,2020-10-05T21:07:05Z,S1,201005-230705_bem_fb0_elicit_51
5759,2020-10-01T17:55:52Z,S1,201001-195552_bem_fb0_elicit_49
5760,2020-09-15T21:49:14Z,S2,200915-234914_bem_798_elicit_40
5761,2020-09-21T22:31:22Z,S1,200922-003122_bem_d31_elicit_35
5762,2020-10-01T21:16:32Z,S1,201001-231632_bem_fb0_elicit_37
5763,2020-09-17T11:24:19Z,S1,200917-132419_bem_d31_elicit_1
5764,2020-10-11T21:48:41Z,S1,201011-234841_bem_fb0_elicit_17
5765,2020-10-06T23:58:56Z,S2,201007-015856_bem_798_elicit_12
5766,2018-01-01T01:16:30Z,S1,180101-031630_bem_d31_elicit_41
5767,2020-09-22T07:36:21Z,S1,200922-093621_bem_d31_elicit_14
5768,2020-09-15T10:01:30Z,S9,200915-120130_bem_346_elicit_4
5769,2020-09-16T14:48:57Z,S10,200916-164857_bem_c20_elicit_42
5770,2020-09-16T13:24:19Z,S9,200916-152419_bem_346_elicit_27
5771,2020-09-21T22:09:17Z,S1,200922-000917_bem_d31_elicit_14
5772,2020-09-24T20:22:34Z,S2,200924-222234_bem_798_elicit_24
5773,2020-09-15T12:34:50Z,S14,200915-143450_bem_346_elicit_48
5774,2020-09-22T09:05:37Z,S1,200922-110537_bem_d31_elicit_49
5775,2018-01-01T12:19:37Z,S1,180101-141937_bem_d31_elicit_8
5776,2018-01-02T16:17:03Z,S1,180102-181703_bem_d31_elicit_44
5777,2020-09-14T19:55:47Z,S5,200914-215547_bem_346_elicit_9
5778,2020-09-14T19:35:35Z,S1,200914-213535_bem_d31_elicit_4
5779,2020-09-17T13:47:21Z,S4,200917-154721_bem_197_elicit_3
5780,2020-09-17T16:35:01Z,S4,200917-183501_bem_197_elicit_0
5781,2020-09-16T11:12:48Z,S3 ,200916-131248_bem_a40_elicit_7
5782,2020-09-14T18:09:32Z,S1,200914-200932_bem_d31_elicit_16
5783,2020-09-16T10:25:25Z,S3 ,200916-122525_bem_a40_elicit_30
5784,2020-10-01T21:45:13Z,S1,201001-234513_bem_fb0_elicit_33
5785,2020-09-16T18:13:00Z,S4,200916-201300_bem_197_elicit_17
5786,2020-10-01T20:31:10Z,S1,201001-223110_bem_fb0_elicit_35
5787,2020-10-01T08:56:46Z,S2,201001-105646_bem_798_elicit_33
5788,2020-09-16T13:45:19Z,S7,200916-154519_bem_c20_elicit_23
5789,2020-09-16T17:36:11Z,S9,200916-193611_bem_346_elicit_41
5790,2020-09-21T08:58:18Z,S2,200921-105818_bem_798_elicit_60
5791,2020-10-13T11:41:37Z,S1,201013-134137_bem_fb0_elicit_11
5792,2020-10-13T11:20:16Z,S1,201013-132016_bem_fb0_elicit_24
5793,2020-10-13T11:20:16Z,S1,201013-132016_bem_fb0_elicit_34
5794,2018-01-01T20:18:17Z,S1,180101-221817_bem_d31_elicit_39
5795,2020-09-17T18:21:42Z,S5,200917-202142_bem_346_elicit_22
5796,2020-09-18T09:00:12Z,S1,200918-110012_bem_d31_elicit_3
5797,2020-09-16T10:13:54Z,S4 ,200916-121354_bem_197_elicit_0
5798,2018-01-02T12:32:43Z,S1,180102-143243_bem_d31_elicit_62
5799,2020-10-09T09:28:51Z,S12,201009-112851_bem_40e_elicit_22
5800,2020-09-17T20:12:20Z,S1,200917-221220_bem_d31_elicit_11
5801,2020-09-16T13:01:25Z,S7,200916-150125_bem_c20_elicit_25
5802,2020-10-07T00:29:20Z,S2,201007-022920_bem_798_elicit_49
5803,2020-10-05T19:12:32Z,S5,201005-211232_bem_40e_elicit_19
5804,2020-09-25T03:35:33Z,S2,200925-053533_bem_798_elicit_13
5805,2020-10-11T21:48:41Z,S1,201011-234841_bem_fb0_elicit_21
5806,2020-10-02T03:48:11Z,S2,201002-054811_bem_798_elicit_2
5807,2020-09-14T20:05:11Z,S5,200914-220511_bem_346_elicit_44
5808,2020-09-17T18:21:41Z,S1,200917-202141_bem_d31_elicit_29
5809,2020-09-22T08:26:40Z,S1,200922-102640_bem_d31_elicit_1
